article_id,outlet,sentence,mention,label,probability
26,Fox News,"Danon said he wants to see more countries joining the ""peace club in the region"" and added that he hopes Biden ""will continue with the initiative of President Trump for bringing normalization between Israel and Arab countries within the region.",President Trump,positive,0.8848
26,Fox News,"In 2018, President Trump announced that he would be pulling the U.S. out of the Iran nuclear deal, also known as the Joint Comprehensive Plan of Action (JCPOA), calling the agreement ""defective at its core.",President Trump,negative,0.4938
26,Fox News,"""
""At the heart of the Iran deal was a giant fiction, that a murderous regime desired only a peaceful, nuclear energy program,"" Trump said at the time.",Trump,neutral,0.9237
26,Fox News,"""
Danon told Fox News on Monday that Trump took the ""right approach"" by making the ""bold move"" to exit the deal, calling it a ""bad agreement"" for Israel, moderate Arab countries in the region and the United States.",Trump,negative,0.4514
26,Fox News,"BIDEN WINDS PRESIDENCY, TRUMP DENIED SECOND TERM IN WHITE HOUSE, FOX NEWS PROJECTS
In 2018",TRUMP,negative,0.8826
26,Fox News,", Biden shared a similar sentiment to former President Barack Obama, calling the Trump administration's move to withdraw from the agreement ""a profound mistake.",Trump,negative,0.9799
26,Fox News,"""I think we will have to wait and see the policy of the new administration, but we definitely supported the approach of President Trump and we believe the only way to change the direction of the Iranian regime is through sanctions,"" Danon told Fox News on Monday.",President Trump,positive,0.8331
27,Fox News,"ELECTION 2020 POLLS SHOW BIDEN LEADING TRUMP IN KEY BATTLEGROUND STATES, FLORIDA A TOSSUP
Jones reacted to a New York Post article about how progressives will attempt to infiltrate the Democratic Party if 2020 Democratic presidential hopeful Joe Biden loses the election.",TRUMP,negative,0.7058
27,Fox News,"""Progressives, socialists and Bernie Bros are gearing up for war should Joe Biden fall short of his quest to unseat President Trump in Tuesday’s election,"" The Post reported.",President Trump,negative,0.5712
29,Fox News,First lady Melania Trump sent well wishes Monday to a North Carolina police officer who suffered minor injuries in a crash during a motorcade to her campaign rally.,Trump,positive,0.6129
29,Fox News,"The Huntersville motorcycle officer collided with another vehicle and was hospitalized with non-life-threatening injuries, the Huntersville Police Department wrote on Twitter.
TRUMP, BIDEN CAMPAIGNS BLITZ NC AHEAD OF ELECTION DAY
Trump, 50, held the rally – her first solo event for President Trump’s reelection – in Huntersville near Charlotte, according to the Charlotte Observer.",TRUMP,neutral,0.8349
29,Fox News,"The Huntersville motorcycle officer collided with another vehicle and was hospitalized with non-life-threatening injuries, the Huntersville Police Department wrote on Twitter.
TRUMP, BIDEN CAMPAIGNS BLITZ NC AHEAD OF ELECTION DAY
Trump, 50, held the rally – her first solo event for President Trump’s reelection – in Huntersville near Charlotte, according to the Charlotte Observer.",Trump,neutral,0.8044
29,Fox News,"The Huntersville motorcycle officer collided with another vehicle and was hospitalized with non-life-threatening injuries, the Huntersville Police Department wrote on Twitter.
TRUMP, BIDEN CAMPAIGNS BLITZ NC AHEAD OF ELECTION DAY
Trump, 50, held the rally – her first solo event for President Trump’s reelection – in Huntersville near Charlotte, according to the Charlotte Observer.",President Trump,neutral,0.8214
29,Fox News,"“We have a chance to vote for a leader who sees our future as bright, or someone who only sees a dark winter,” Trump told supporters of the candidates’ differing visions on the coronavirus pandemic.",Trump,positive,0.6522
29,Fox News,"POLLS SHOW BIDEN LEADING TRUMP IN KEY BATTLEGROUND STATES, FLORIDA A TOSSUP
“My husband will not stop until there is a vaccine available to everyone,” she added.",TRUMP,neutral,0.4985
29,Fox News,"The president’s adult children: Ivanka, Donald Jr., Eric and Tiffany have also campaigned for him in North Carolina.",Donald,neutral,0.8808
29,Fox News,"The state, which Trump won in 2016, is considered a crucial battleground.",Trump,neutral,0.5069
30,Fox News,"President Trump and 2020 Democratic nominee Joe Biden are barnstorming Pennsylvania, the state that some expect could determine the outcome of the entire race, in the final hours before Election Day.
.Within",President Trump,neutral,0.5339
30,Fox News,The Trump campaign held a call with reporters on Monday where officials said their current projections had the president defeating Biden by more than 1 million votes in the Keystone State.,Trump,neutral,0.7242
30,Fox News,Trump narrowly defeated Hillary Clinton in Pennsylvania in 2016 by less than 1%.,Trump,neutral,0.4479
30,Fox News,Trump flipped the long-time Democratic-leaning Erie county in 2016 by a margin of about 1.5%.,Trump,positive,0.656
31,Fox News,"A white SUV, not a black, pro-Trump vehicle, appeared to be at fault in a now-viral highway incident with a Biden bus that occurred in Texas on Friday, the San Marcos Police Department reportedly said.",Trump,negative,0.7995
31,Fox News,"'TRUMP TRAIN' IN TEXAS FOLLOWED BIDEN BUS DOWN HIGHWAY, FBI INVESTIGATING
The FBI is also investigating the incident, Fox News confirmed.",TRUMP,negative,0.7846
31,Fox News,"Democrats painted the Trump supporters as aggressors trying to stop the bus, but Republicans said the drivers were merely following the bus to show support for the president.",Trump,negative,0.7775
31,Fox News,"“Rather than engage in productive conversation about the drastically different visions that Joe Biden and Donald Trump have for our country, Trump supporters in Texas instead decided to put our staff, surrogates, supporters, and others in harm’s way,” Tariq Thowfeek, Biden's Texas communications director, said in a statement.",Donald Trump,negative,0.9662
31,Fox News,"“Rather than engage in productive conversation about the drastically different visions that Joe Biden and Donald Trump have for our country, Trump supporters in Texas instead decided to put our staff, surrogates, supporters, and others in harm’s way,” Tariq Thowfeek, Biden's Texas communications director, said in a statement.",Trump,negative,0.971
31,Fox News,"For example, Harvard Law professor Laurence Tribe seemed to suggest that Trump supports were like terrorists.",Trump,negative,0.9738
31,Fox News,"""Those Trump trucks and SUVs with their ominous ISIS-like flags ramming the Biden-Harris bus were ominous harbingers of a dark and terror-filled future that Trump is doing all he can to encourage,"" he said.",Trump,negative,0.9433
31,Fox News,"""Those Trump trucks and SUVs with their ominous ISIS-like flags ramming the Biden-Harris bus were ominous harbingers of a dark and terror-filled future that Trump is doing all he can to encourage,"" he said.",Trump,negative,0.9433
32,Fox News,"Hispanic voters are going to help President Trump win Florida in the 2020 presidential election, Sen. Rick Scott, R-Fla., said on Monday.",President Trump,positive,0.8761
32,Fox News,"TRUMP RALLY IN FLORIDA LASTS UNTIL NEARLY 1AM DESPITE AREA CURFEW
President Donald Trump held a late-night rally in Florida on Sunday night, which appeared to last until about 1 a.m., despite a midnight curfew in place for the area.",TRUMP,neutral,0.9129
32,Fox News,"TRUMP RALLY IN FLORIDA LASTS UNTIL NEARLY 1AM DESPITE AREA CURFEW
President Donald Trump held a late-night rally in Florida on Sunday night, which appeared to last until about 1 a.m., despite a midnight curfew in place for the area.",Donald Trump,neutral,0.9178
32,Fox News,"Get out there and vote,"" Trump told the crowd.",Trump,neutral,0.8348
32,Fox News,"In his speech, Trump criticized Democratic presidential candidate Joe Biden, lockdowns, and insisted the pandemic was ""rounding"" the turn.",Trump,neutral,0.7505
32,Fox News,"""While foreign nations are in a freefall, we are creating an economic powerhouse unrivaled anywhere in the world,"" Trump said.",Trump,neutral,0.5577
32,Fox News,"CLICK HERE TO GET THE FOX NEWS APP
Scott said that Trump is “doing really well with the Hispanic vote” because Joe Biden “appeased Fidel Castro” and vowed to “negotiate” with Venezuelan President Nicolás Maduro.",Trump,positive,0.7608
32,Fox News,"“So, that doesn’t go very well in Florida, so, I think the Hispanic vote is going to make sure Donald Trump has a nice win.”
Fox News' David Aaro contributed to this report.",Donald Trump,positive,0.7025
33,Fox News,"President Trump, in an Election Day appearance on ""Fox & Friends,"" expressed confidence in his chances of securing reelection, saying he believes he has a ""solid chance of winning"" another four years in the White House while insisting he won't ""play games"" in declaring victory.",President Trump,positive,0.8822
33,Fox News,"“Well, we feel very good,"" Trump said by phone, pointing to the large crowds at recent events in Michigan as a positive sign.",Trump,positive,0.5921
