article_id,outlet,sentence,mention,label,probability
29,Fox News,"He was endorsed by former President Trump before May’s GOP primary, who took the Hoosier state by large margins in 2016 and 2020.",President Trump,neutral,0.7387
29,Fox News,Former President Trump endorsed Robinson before the March primary but also began distancing himself.,President Trump,neutral,0.7914
29,Fox News,"Trump foe likely to take Washington
Longtime Washington Attorney General Bob Ferguson is hoping to keep the governor’s mansion in Democratic hands, while former Rep. Dave Reichert is trying to become the state’s first GOP governor in 40 years.",Trump,neutral,0.5239
29,Fox News,"He came to national prominence by repeatedly suing the Trump administration, including bringing the lawsuit that blocked Trump’s initial travel ban on citizens of several majority Muslim nations.",Trump,negative,0.9644
29,Fox News,"He came to national prominence by repeatedly suing the Trump administration, including bringing the lawsuit that blocked Trump’s initial travel ban on citizens of several majority Muslim nations.",Trump,negative,0.9659
30,Fox News,"""I think we have the best chance to win in Florida,"" Carney said, citing the popularity in the state of Republican presidential nominee Donald Trump and Gov. Ron DeSantis, a Republican and staunch advocate of pro-life issues.",Donald Trump,positive,0.9164
30,Fox News,This means that some staunch pro-choice supporters could theoretically vote for Trump and Republicans in their states while also voting to support pro-life procedures.,Trump,positive,0.856
31,Fox News,"Rep. Alexandria Ocasio-Cortez, D-N.Y., came under fire on Sunday after falsely claiming on social media that 50,000 attendees at a colonial elections festival in Puerto Rico were rallying for the ""anti-Trump, anti-corruption Alianza movement.",Trump,negative,0.9883
31,Fox News,"""
""Eyes on Puerto Rico: Tonight, Puerto Ricans amassed the second-largest political rally this ENTIRE cycle – behind only Harris’ 75k-person Ellipse speech,"" AOC wrote in a post on X. ""Over 50,000 Boricuas rallying for the anti-Trump, anti-corruption Alianza movement & @juandalmauPR.",Trump,negative,0.9173
31,Fox News,CBS STATION SLAPPED WITH COMMUNITY NOTE AFTER CLAIMING TRUMP MISLED ABOUT HARRIS-BACKED BAIL FUND,TRUMP,negative,0.9862
31,Fox News,"""To build a coalition, it is relevant to note that PNP’s Jenniffer Gonzalez ran Latinos for Trump & campaigns on scare tactics about Dalmau cutting [Social] Security when she’s empowered cuts via membership w/GOP.",Trump,negative,0.9157
32,Fox News,The Federal Emergency Management Agency (FEMA) supervisor fired for instructing subordinates to skip over houses with Trump signs and banners now says her actions were consistent with agency guidance and were not isolated to her team alone.,Trump,negative,0.6797
32,Fox News,"The supervisor, Marn’i Washington, was fired by FEMA after outrage erupted that she had instructed disaster relief workers canvassing in Lake Placid, Florida, after Hurricane Milton to ""avoid homes advertising Trump.",Trump,negative,0.9564
32,Fox News,"""
The Daily Wire first reported that government employees told the outlet at least 20 homes with Trump signs or flags were bypassed from the end of October into November due to ""best practices"" guidance from Washington.",Trump,negative,0.4832
32,Fox News,"The houses were skipped over by the workers, who wrote messages such as ""Trump sign no entry per leadership"" in a government system, per the outlet.",Trump,negative,0.9201
32,Fox News,FEMA OFFICIAL SAID TO AVOID HOMES WITH TRUMP SIGNS: ‘TO SAY I WAS SURPRISED WOULD BE A LIE’,TRUMP,neutral,0.5674
32,Fox News,"However, if you look at the record, there is what we call a ‘community trend,’ and, unfortunately, it just so happened that the political hostility that was encountered by my team … they just so happened to have the Trump campaign signage,"" said Washington.",Trump,negative,0.9506
32,Fox News,"""One FEMA employee departed from these values to advise her survivor assistance team to not go to homes with yard signs supporting President-elect Trump,"" Criswell said in the statement.",Trump,negative,0.6824
33,Fox News,"Here's what's happening…
- Iowa poll shows Democrats in a position to flip 2 GOP House seats
- On Election Eve, Harris and Trump hold dueling rallies in the biggest of the battlegrounds
- Eight states will vote on measures that would explicitly ban noncitizens from voting
Dawn of the Dark Blue Ages?",Trump,neutral,0.6614
33,Fox News,"NRCC chair reveals the two most crucial states in the race for the House majority…Read more
'WHAT A DISGRACE': Trump taunts McConnell's endorsement as GOP Senate leader race looms…Read more
MIXED SIGNALS:",Trump,negative,0.9631
33,Fox News,"Schumer suggests Nebraska independent candidate would caucus with Democrats…Read more
'DECREPIT, CORRUPT': Trump campaign blasts Pelosi as 'corrupt' and 'decrepit' after she claims Trump's brain is 'deteriorating'…Read more
CRUZ ON OFFENSE:",Trump,negative,0.9308
33,Fox News,"Schumer suggests Nebraska independent candidate would caucus with Democrats…Read more
'DECREPIT, CORRUPT': Trump campaign blasts Pelosi as 'corrupt' and 'decrepit' after she claims Trump's brain is 'deteriorating'…Read more
CRUZ ON OFFENSE:",Trump,negative,0.9297
33,Fox News,"Legal challenges that could impact the vote before Election Day begins…Read more
'PAINSTAKING PROCESS': Pa. county gives update on probe of suspicious batch of voter formsairs…Read more
THE WORLD IS WATCHING: What do Latin Americans, Europeans think about Donald Trump, Kamala Harris?…Read more
'DO NOT VOTE FOR ME': RFK Jr., on eve of Election Day, tells voters 'do NOT vote for me'…Read more
CONSPICUOUS ABSENCE:",Donald Trump,negative,0.854
33,Fox News,"Harris didn't mention Trump's name during rally for first time as candidate…Read more
'EXPANDING THE MAP': Trump campaign 'expanding the map,' Vance says in New Hampshire…Read more
EARLY VOTING SURGE:",Trump,positive,0.4074
33,Fox News,"Harris didn't mention Trump's name during rally for first time as candidate…Read more
'EXPANDING THE MAP': Trump campaign 'expanding the map,' Vance says in New Hampshire…Read more
EARLY VOTING SURGE:",Trump,neutral,0.3991
33,Fox News,"Trump camp confident, while Black leaders say Harris is struggling…Read more
THIRD TIME'S A CHARM:",Trump,positive,0.6067
33,Fox News,"Trump to continue swing state tradition in final campaign event of 2024….Read more
FREQUENT FLYERS: Trump, Harris have visited these states the most heading into Election Day…Read more
CHANGING RACE: Harris' late surge in betting odds fueled by outlier poll, but Trump still 'slightly favored'…Read more
WHERE THE RACE STANDS:",Trump,neutral,0.5666
33,Fox News,"Trump to continue swing state tradition in final campaign event of 2024….Read more
FREQUENT FLYERS: Trump, Harris have visited these states the most heading into Election Day…Read more
CHANGING RACE: Harris' late surge in betting odds fueled by outlier poll, but Trump still 'slightly favored'…Read more
WHERE THE RACE STANDS:",Trump,neutral,0.5687
33,Fox News,"Trump to continue swing state tradition in final campaign event of 2024….Read more
FREQUENT FLYERS: Trump, Harris have visited these states the most heading into Election Day…Read more
CHANGING RACE: Harris' late surge in betting odds fueled by outlier poll, but Trump still 'slightly favored'…Read more
WHERE THE RACE STANDS:",Trump,neutral,0.5816
33,Fox News,"Harris leads Trump by 4 nationally as both candidates narrow gender gap, poll finds…Read more
Across America
DEMOCRACY '24: Alaska, Iowa, Montana, 7 other states end early in-person voting on Monday…Read more
'DOESN'T SEEM TO GET IT': Missouri Republicans launch suit to ban feds from monitoring polling sites…Read more
NORTH CAROLINA SHOWDOWN: Trump leads Harris by 2% in North Carolina heading into Election Day, poll finds…Read more
'COMPLETELY RIDICULOUS':",Trump,positive,0.5854
33,Fox News,"Harris leads Trump by 4 nationally as both candidates narrow gender gap, poll finds…Read more
Across America
DEMOCRACY '24: Alaska, Iowa, Montana, 7 other states end early in-person voting on Monday…Read more
'DOESN'T SEEM TO GET IT': Missouri Republicans launch suit to ban feds from monitoring polling sites…Read more
NORTH CAROLINA SHOWDOWN: Trump leads Harris by 2% in North Carolina heading into Election Day, poll finds…Read more
'COMPLETELY RIDICULOUS':",Trump,positive,0.5854
